ID Empreendimento,Mes,01. Receita Operacional Bruta (R),02. Deducoes da Receita Bruta (R),03. Receita Operacional Liquida (R),04. Custo dos Produtos/Servicos Vendidos (R),05. Lucro Bruto (R),06. Despesas com Vendas (R),07. Despesas Administrativas (R),08. Outras Despesas Operacionais (R),09. EBITDA (R),10. Depreciacao e Amortizacao (R),11. EBIT (R),12. Resultado Financeiro (R),13. EBT (R),14. Imposto de Renda e Contribuicao Social (R),15. Lucro Liquido (R)
5,2024-10-01,364885.05,9889.93,182169.93,145002.84,299140.34,10352.16,2957.79,4491.02,17922.71,5297.2,111030.8,2731.21,103619.6,34062.65,8927.5
4,2024-12-01,261454.21,23739.52,195749.69,70807.82,159906.86,3575.27,7924.39,531.89,81774.03,5102.3,219090.55,-2281.56,51385.21,35136.68,188362.0
2,2024-12-01,226716.43,5919.45,428682.91,105553.94,147676.84,6329.45,28139.96,7184.46,104081.29,9666.79,180855.92,-15493.66,106808.75,43773.73,131091.92
5,2024-03-01,473497.68,22834.19,335001.43,112254.63,249050.88,4466.16,24871.09,9775.59,103111.33,13128.82,192693.94,17459.3,161551.67,21744.33,70232.5
3,2024-10-01,415992.62,12637.95,394084.84,46449.38,33783.92,11822.65,18406.78,12664.39,280030.42,3888.72,183453.59,-7602.46,64116.67,20260.08,13044.41
2,2024-07-01,145785.83,19278.29,190681.69,128743.23,276438.31,13452.7,4148.5,1236.32,104225.81,1231.1,26649.6,-1414.73,190091.86,31423.3,127054.53
3,2024-12-01,147953.63,18030.97,473711.81,98653.56,224482.77,7382.76,5879.04,1163.15,202892.1,1433.01,154411.8,-5384.06,39675.5,56266.13,44695.59
1,2024-04-01,469017.11,8364.92,131358.55,69351.43,64201.81,1750.8,22456.86,14082.36,295828.02,6856.95,111144.47,9480.24,128888.41,77903.33,149745.69
2,2024-05-01,132563.91,11379.99,459774.84,132082.3,39801.9,13516.01,23197.64,3418.87,98773.75,14693.34,234530.24,5095.47,38774.13,34328.46,269808.48
5,2024-09-01,375368.54,15593.47,435839.65,105009.65,20881.0,2177.24,28826.73,10479.92,292965.03,1072.11,174834.75,5813.74,176961.73,36677.68,175882.85
2,2024-07-01,190703.3,21930.21,295757.86,124293.38,109716.6,19347.8,7756.62,2630.24,232355.64,9879.39,131922.62,-17997.33,138270.91,9265.66,94138.7
2,2024-04-01,114074.14,24097.2,309118.59,149077.17,119064.02,17858.28,20173.8,13566.82,246563.66,6650.44,287981.53,19040.14,233416.05,57025.77,63177.67
2,2024-06-01,123855.02,5411.73,385019.15,45633.17,73926.18,16786.75,14063.51,11346.41,177076.43,18364.93,198555.27,-8728.22,122027.87,57962.33,95795.24
2,2024-10-01,249408.84,12051.17,197712.84,119951.58,107562.51,7983.32,5187.84,1289.67,236623.0,19215.89,257067.68,-14310.08,155373.34,56351.03,178162.08
3,2024-11-01,131035.38,18362.88,285987.91,120920.52,191421.53,15154.87,11412.3,4446.93,188851.73,8575.93,268056.23,-10952.27,195511.18,75059.76,23373.34
1,2024-07-01,338655.68,15554.59,435950.32,134962.76,54422.09,1871.2,12288.46,14562.15,153161.45,19568.35,217955.23,8376.2,9704.36,24159.96,43329.13
4,2024-10-01,358901.8,23860.44,102299.61,78967.85,81347.41,2703.06,14696.5,12770.37,258442.06,19450.04,127479.09,18816.13,264373.1,38777.93,133613.48
2,2024-09-01,249387.43,5339.39,437211.47,134358.16,191407.07,10396.38,10204.93,1191.1,248910.86,11945.62,147856.66,-8676.95,156616.64,48177.37,268006.12
5,2024-04-01,397151.23,13754.79,366511.18,106785.99,234864.26,12148.54,17474.63,4955.92,127847.88,8323.25,54272.83,-9536.73,276698.54,60828.33,263611.12
2,2024-10-01,296017.01,18376.08,382937.93,38252.66,304037.58,15572.06,18980.74,5269.42,26821.46,3006.19,182589.23,17877.92,39579.43,25413.31,741.65
5,2024-03-01,272091.4,9351.67,100887.24,33782.01,175718.99,6656.57,13558.29,7456.0,278924.4,11518.14,153445.94,4672.54,104981.96,58464.77,157162.5
3,2024-08-01,262795.24,19517.43,150102.67,87778.25,54533.39,11309.49,12454.99,4500.67,237968.93,16862.6,69920.19,1899.24,35743.05,1021.52,77320.38
5,2024-01-01,272442.59,6624.57,445104.72,124299.85,200416.11,2188.31,20354.24,12525.98,259470.53,8521.51,21486.64,-8733.93,112887.04,71368.9,11807.47
4,2024-09-01,487155.06,14020.77,124620.58,76107.78,323585.82,9946.49,3517.7,7326.92,21754.58,10600.86,253331.87,1380.32,29937.01,53380.04,197419.73
1,2024-01-01,372562.82,18524.7,327473.14,132219.86,289334.68,13753.95,26259.47,681.98,264109.6,8568.47,18546.48,-19641.98,54345.63,24573.61,193800.7
5,2024-02-01,226083.94,10335.14,388077.02,89054.64,257949.61,19803.19,29289.7,6148.07,148632.9,14368.7,116558.25,2319.31,36584.92,30781.99,136694.79
5,2024-08-01,393543.95,6476.93,167512.81,33154.62,244051.8,15591.25,3548.65,9098.02,274455.27,11466.12,166799.55,-856.94,167679.04,16413.29,159598.13
1,2024-09-01,232106.96,24140.43,354516.08,146839.81,250444.45,19914.15,21857.04,10059.17,212256.74,10765.76,158201.03,3994.15,170756.03,25272.13,65284.89
4,2024-07-01,150285.96,23276.46,101230.61,88753.41,47666.13,10460.4,9062.66,1896.99,136310.34,5136.71,159515.3,9715.01,206537.26,72376.21,151457.55
2,2024-03-01,290144.14,23527.4,274507.36,108016.32,178654.62,9226.09,14040.51,7710.89,50259.51,12268.61,73488.81,-12923.15,202004.46,67070.59,4256.71
5,2024-07-01,400409.54,24570.05,208773.25,53914.71,230321.87,16849.92,9578.0,6740.38,173926.22,10399.36,102718.92,-12871.19,211827.5,17047.46,186601.93
1,2024-06-01,251063.96,8693.96,333296.81,65679.68,42180.29,9785.32,7998.9,3051.66,217043.49,14341.06,11677.17,-2187.83,261006.49,59530.83,5457.15
3,2024-02-01,447669.66,8155.52,430601.94,88114.14,299001.1,15366.62,14347.55,3113.18,272656.4,13013.67,268984.63,9414.63,52762.6,17262.78,107862.08
1,2024-03-01,254781.08,5684.29,125196.37,132742.7,58944.73,19895.56,12405.04,14609.17,267313.32,6583.14,179587.84,-13409.64,243004.54,73397.39,55924.39
3,2024-11-01,239935.61,22836.46,255123.06,42234.51,46899.71,14767.32,13922.15,6495.98,88714.14,12967.76,239197.6,-3164.07,247629.47,79234.21,170809.6
4,2024-12-01,499297.57,20055.26,244277.52,123640.76,57650.17,1271.75,24626.35,9784.2,36393.13,15516.1,212238.68,2370.53,132086.82,39538.38,53202.35
2,2024-10-01,292988.81,17665.25,204518.1,99522.09,149086.89,4425.38,29402.16,3490.13,148876.44,13370.61,167760.07,1645.2,37694.31,4436.99,83036.56
1,2024-10-01,422088.48,23553.52,267066.71,89959.83,185668.61,6249.09,6013.28,14368.83,93782.57,10494.17,153810.59,14970.98,21052.93,22839.47,233769.75
5,2024-12-01,421995.22,16501.53,427291.39,135190.55,48895.39,16620.57,22834.72,14228.2,105465.88,13558.49,135021.45,-5936.74,184172.85,46325.21,225769.34
4,2024-05-01,470547.73,7594.62,464464.77,44174.42,259725.3,18710.53,17374.82,12005.73,205214.0,9990.4,164798.94,-13018.29,145587.7,8680.15,81119.72
1,2024-10-01,133958.02,8537.29,76137.15,148890.5,81049.08,13344.25,12444.51,6824.35,227782.06,7446.62,66578.6,-11225.8,221232.17,81122.18,43118.23
5,2024-04-01,208488.11,7643.68,370612.62,132556.01,190941.65,2672.71,20496.05,6520.45,224055.69,12811.56,120802.21,13411.74,236921.22,25015.85,114643.89
1,2024-02-01,407099.24,11153.16,321032.48,69088.43,169792.51,10490.96,26682.73,13402.05,247908.54,1361.49,164274.77,-109.81,28357.68,59133.58,30133.54
3,2024-04-01,325040.6,12589.94,472804.86,84189.17,296218.85,17321.81,19962.24,13096.31,27386.7,2764.38,215399.31,-3540.1,94778.86,77375.87,216427.0
1,2024-12-01,323845.98,20936.78,110972.56,33000.4,292457.56,7881.53,21701.75,13906.45,290135.74,4479.98,230066.98,7757.57,124025.26,10413.3,24843.27
1,2024-08-01,166486.12,8825.08,399538.52,93312.6,92715.69,2240.2,6150.79,4461.26,111464.41,19601.49,251471.92,-1578.37,133415.31,24959.42,84839.36
1,2024-05-01,212461.21,19507.3,448571.27,95726.35,184219.65,15812.03,21961.71,10101.4,119624.02,6444.66,107992.0,19951.39,11875.87,74231.38,247142.46
4,2024-05-01,308533.63,14824.57,439846.25,141189.09,320547.04,13485.27,29611.51,10240.46,195133.42,10502.55,175175.81,-2932.6,118770.98,3089.49,59428.75
1,2024-12-01,210872.55,24993.2,299229.08,76551.08,121213.41,9872.46,28868.79,5720.06,79238.22,11826.22,160399.79,-5109.85,105282.71,25042.62,102416.86
5,2024-12-01,184113.12,20531.65,206022.46,98474.15,42469.13,17146.32,13457.43,1871.02,208183.66,1245.42,122601.2,15669.23,18951.52,55011.49,172554.0
3,2024-10-01,135102.42,24379.06,330961.53,118874.08,238999.9,17144.53,26703.27,2013.65,89799.71,2456.46,104068.85,-15145.08,66136.96,6226.75,36542.53
3,2024-03-01,162290.4,11847.03,197428.8,103021.97,173474.11,14318.23,18558.25,12721.97,215013.47,3963.02,12665.8,-16941.2,194096.22,11130.02,232827.79
1,2024-08-01,407547.1,7461.0,239907.7,48740.87,306588.03,18904.05,5312.19,5455.25,248073.17,5139.54,59622.7,-1182.78,98752.59,36780.98,249996.34
4,2024-06-01,387511.67,15117.92,253289.99,50617.83,195435.94,9624.94,29389.63,13410.7,271562.45,2381.43,48461.01,19585.28,229467.66,14468.46,220293.98
4,2024-02-01,118333.47,7484.79,195780.07,46600.74,176006.41,14849.65,19169.26,4651.12,131342.15,13359.25,94118.76,-5713.94,67649.9,27456.68,172900.57
5,2024-02-01,181313.63,14849.03,211730.95,56127.48,299028.3,16782.95,4964.5,3438.56,245008.75,3272.36,110766.09,7797.42,146930.37,38724.16,193242.65
1,2024-09-01,324182.14,10398.82,77925.25,69399.57,136016.97,13076.29,18023.03,6196.62,147546.16,18005.54,88317.46,-505.21,233903.64,17769.33,260584.4
3,2024-07-01,229051.14,14820.94,193831.55,118760.09,202221.14,11509.1,22200.58,10997.68,85076.79,10560.43,231915.85,8596.9,140517.06,45856.89,225781.45
4,2024-10-01,429299.84,23992.72,263922.15,37311.1,277940.25,14907.97,8643.26,9492.74,223491.05,4552.33,65507.45,-6326.09,284806.9,31987.8,258723.62
1,2024-09-01,413995.72,10780.68,144202.95,128453.4,202263.97,7735.6,21108.42,2677.64,98936.25,5396.32,83696.48,16047.78,155179.8,13343.93,261387.41
4,2024-06-01,456632.22,24868.68,397233.83,61495.49,110827.73,7962.18,29046.12,14726.39,63656.65,13288.59,150802.33,-16196.85,61054.76,45663.65,163114.4
4,2024-05-01,325172.49,9586.59,290054.81,103610.84,190288.26,19555.65,8486.12,14687.04,49540.15,3144.96,89625.14,12237.35,211699.01,4790.35,58133.23
3,2024-12-01,240830.59,9162.17,392552.27,96332.2,151767.84,3257.92,15743.7,4442.48,128349.2,1850.89,260841.65,-16830.89,173841.53,80320.21,77855.46
2,2024-01-01,342425.88,15895.77,126241.37,48482.67,320337.68,16997.95,10792.25,8186.23,227617.65,16190.47,181370.68,19638.07,179705.56,64055.14,263286.71
5,2024-12-01,135654.67,21840.9,403204.5,64475.66,35537.49,15986.17,12861.27,3800.41,246961.81,10349.13,104385.89,-12275.18,103738.87,39003.97,195968.04
5,2024-06-01,103834.41,19990.07,458305.17,65510.51,254230.37,2029.05,25439.08,14886.69,252868.36,17148.9,136638.62,-4742.39,78927.63,1462.8,84485.67
3,2024-06-01,106837.41,19470.74,215981.59,104859.64,27324.67,14366.55,25059.07,5550.4,136981.04,19058.37,128346.85,-4117.05,65192.34,4671.03,242860.14
4,2024-03-01,263017.18,10652.66,188580.96,124620.06,204193.95,2783.79,2233.74,13578.44,25770.01,9631.12,259347.88,18988.41,26564.52,69986.45,262667.24
1,2024-03-01,191231.04,5450.34,333732.62,149554.63,151435.66,4999.53,5418.18,6721.07,65835.57,6765.39,173594.77,-19147.75,99318.74,25364.27,209723.18
4,2024-03-01,162935.08,8234.97,329365.64,41507.67,297685.36,19206.07,11772.21,10885.16,70668.25,8034.64,114081.96,-9511.04,26832.47,16696.13,44951.27
3,2024-03-01,346130.41,11989.47,119987.22,142640.01,184498.83,7880.86,10485.03,13628.42,158581.52,17971.32,148678.05,3163.41,126511.17,36217.65,20051.72
5,2024-07-01,498038.02,24433.68,445703.51,97383.13,272336.72,2079.23,4620.42,9507.46,276019.42,19970.86,111538.23,2598.0,62646.64,44047.55,60427.06
4,2024-10-01,171101.28,23395.55,266622.46,72812.14,225003.17,10902.76,21254.41,3847.87,52130.6,8244.23,225283.53,-12412.36,216120.44,12715.6,255678.43
5,2024-11-01,318568.57,9012.89,380766.57,64148.97,156353.0,4921.85,19995.5,12064.72,24595.72,19326.37,15236.23,-2158.24,107134.42,53185.65,98102.34
1,2024-02-01,147891.01,19512.45,218727.07,55084.86,123001.95,9100.25,8947.47,13679.06,15122.13,10602.59,149398.91,-19123.02,162172.49,74066.69,229510.92
5,2024-10-01,473694.58,16580.34,179614.66,96848.96,55696.22,2931.5,12126.69,1792.15,271668.38,1696.32,79236.48,11655.03,222138.62,39264.64,251725.72
5,2024-10-01,216702.07,5996.85,119508.76,143522.03,24123.31,2823.41,15663.01,5913.57,249307.08,4848.9,75056.93,-14721.09,96740.46,69366.64,8420.58
2,2024-02-01,451335.93,12434.11,184807.49,51858.71,20425.84,10578.72,3268.14,14893.02,289452.47,8357.67,61808.94,-13363.51,86200.86,21992.14,254544.6
2,2024-03-01,213230.58,14721.47,472372.46,82340.05,88901.01,7381.67,6334.33,9952.13,214594.48,7728.42,150158.45,-2705.83,34175.26,67922.2,171374.39
2,2024-10-01,422420.99,18351.48,338184.07,54461.78,191081.09,3950.14,20110.91,3025.43,189042.1,16448.83,39849.73,13391.01,10323.55,7768.39,166383.33
5,2024-12-01,183752.53,10898.1,396112.93,51075.65,317525.84,12027.05,15598.37,12724.47,50108.09,15961.04,155501.2,-3494.79,158126.78,44196.39,88423.78
3,2024-07-01,217115.77,23676.37,458403.65,134009.02,235094.85,2181.65,18813.26,7331.1,179066.84,3399.07,178917.39,-528.56,163271.91,48304.02,24835.46
5,2024-03-01,176990.15,14037.58,106596.54,61435.51,41558.26,15302.04,29252.51,12996.78,240380.67,2080.8,261616.18,-18403.0,112124.47,21503.0,202165.32
3,2024-07-01,205703.95,9970.59,140877.77,59756.62,216788.18,1975.42,23154.15,11570.85,262760.54,14487.12,224331.45,-2458.82,94757.42,13831.35,73136.14
3,2024-09-01,433946.3,11328.56,446186.28,139175.07,168076.17,19437.05,29110.51,10970.36,262978.42,9086.65,191908.33,16802.04,277324.07,28704.38,132278.24
2,2024-11-01,355613.0,20037.71,300821.47,76324.83,214035.95,14976.87,18546.63,4418.37,101496.5,4261.99,235923.42,-17747.92,25619.33,37765.9,72493.85
4,2024-10-01,262351.87,17805.71,328939.68,31046.0,210073.53,18047.04,2041.05,8597.43,69139.89,2641.57,108441.35,-6469.52,59326.59,41159.38,133421.07
1,2024-12-01,488608.41,19843.56,246053.71,116542.28,63903.22,9359.03,4625.72,12901.66,57306.33,5068.28,158986.82,2675.28,216334.65,37997.57,116235.69
2,2024-11-01,285944.61,10846.84,400771.49,92041.44,300435.2,2103.54,21515.47,12886.35,198557.33,19207.27,33943.19,11579.36,64246.65,35039.02,159786.6
2,2024-04-01,487903.99,11536.97,281897.69,122895.77,189135.17,5359.36,10541.9,2973.01,34955.58,2653.94,156322.18,12613.76,204293.29,46837.82,173206.26
4,2024-07-01,178634.77,12934.38,405451.78,98435.35,233732.2,19450.8,13585.64,6316.23,263121.61,11464.39,118896.48,-18144.84,267629.34,76012.99,103466.58
1,2024-09-01,461855.37,8771.86,471874.64,72152.06,138059.02,12758.94,20911.7,7167.91,245224.97,1497.55,265634.8,16242.93,207640.54,44478.93,193728.08
5,2024-08-01,105528.88,18820.89,333690.71,37987.71,57298.9,5329.56,11336.18,7472.7,16976.82,18164.31,94478.81,-541.8,230170.74,83343.6,150979.76
5,2024-08-01,318121.28,11586.99,286525.43,133912.39,230733.56,10173.53,26462.37,7138.91,182437.85,10727.49,202275.35,-19042.11,225578.73,29006.18,65855.17
2,2024-09-01,269220.96,11524.72,221063.14,54850.16,307459.07,7031.39,12847.93,1891.3,195451.59,18810.83,202535.07,144.88,118068.57,24381.96,36310.19
1,2024-05-01,310035.14,10387.3,152878.58,146561.76,197245.41,10304.64,3241.06,13601.01,273241.36,7168.68,209692.74,14926.71,49251.72,53329.35,95238.22
2,2024-05-01,321377.93,14056.56,337663.12,59500.23,80587.31,16895.86,29557.84,11831.15,167427.44,8699.18,200668.76,-11894.68,63199.45,26052.04,254270.74
3,2024-03-01,255612.54,20439.52,100054.88,129244.27,210091.96,5228.55,15712.24,6754.05,29739.08,15241.64,257111.24,15158.88,266557.94,42881.58,127480.1
2,2024-05-01,499279.14,21712.17,457515.03,124649.78,150824.19,8582.67,11815.17,14293.94,209775.45,18896.86,176868.24,2474.06,27445.76,14649.08,207281.07
2,2024-08-01,490602.88,21090.16,334022.08,85529.66,141706.66,9475.71,27176.54,8350.21,114607.73,3660.83,249508.77,-12820.98,109955.53,26366.5,203629.76
5,2024-12-01,484698.15,17423.87,458745.11,78204.46,298618.95,12154.02,26104.4,1340.12,160224.68,8557.73,198610.42,80.61,180107.64,55920.67,264357.43
5,2024-05-01,491634.02,10608.55,183909.8,114391.16,244809.96,2476.84,3058.87,6925.73,83196.62,19441.13,256757.82,-4426.71,53723.45,84003.33,24105.28
5,2024-04-01,417204.96,19697.1,453606.33,93426.3,175175.93,4933.22,24636.3,3492.71,260229.49,7191.2,214042.72,8543.49,43671.55,28769.9,200440.1
3,2024-08-01,495436.19,5787.24,319850.06,105834.98,147337.93,8558.82,15719.13,14973.34,182606.52,18801.84,138156.42,3456.87,178218.05,33012.48,221390.99
5,2024-07-01,456944.09,20963.05,399105.59,86425.86,94092.95,16377.47,20856.57,2298.01,227382.76,12782.99,85759.08,3928.24,249247.61,37772.74,246266.72
1,2024-06-01,266373.05,20604.55,146569.32,96858.56,124756.45,4550.0,6086.74,4940.01,57866.29,10133.99,264545.89,1917.99,262642.55,8878.26,146877.93
4,2024-05-01,413910.84,18400.02,275044.15,52698.0,184888.06,17748.95,20689.14,10334.92,176041.33,7307.77,46992.7,9456.48,196700.3,30552.87,34834.64
1,2024-05-01,464827.14,6958.51,302584.15,36647.56,34744.35,7444.12,8442.7,3738.84,100937.28,10673.05,253475.94,-11111.29,205242.51,71377.6,19830.3
1,2024-10-01,385042.43,24946.83,232141.77,72710.85,129042.97,5822.95,5285.8,2127.36,22278.97,13422.1,192623.95,4619.27,267720.77,74634.4,27367.05
5,2024-02-01,269112.94,20128.18,176293.09,85903.43,170696.56,8778.26,5770.51,6095.75,222648.0,14502.02,180860.01,-10087.58,113856.77,84013.27,59015.0
4,2024-04-01,126316.1,19696.14,436909.9,138723.55,205529.94,11520.45,10398.23,13484.15,294052.15,2449.82,160170.94,-17303.44,277881.75,42696.54,17936.03
4,2024-08-01,423878.77,6280.16,109023.55,79672.74,246645.72,14945.51,29766.21,8869.11,222439.84,13166.34,91867.17,9413.02,90498.81,78908.87,87780.0
4,2024-08-01,481097.15,12974.1,136594.84,82070.25,24218.65,10061.9,3519.95,11312.86,38954.96,17956.04,180217.72,-10082.24,106764.17,81741.37,197149.38
3,2024-11-01,244985.3,6723.46,203204.21,110979.77,109915.14,16542.06,11265.6,4632.72,194548.75,9110.97,143417.48,-17135.94,217922.21,40672.53,178555.51
5,2024-01-01,160762.42,12220.74,442908.0,54814.34,99591.89,16556.12,16701.57,13447.47,251190.62,5759.53,121801.74,-12133.62,205161.0,8198.47,216080.69
4,2024-02-01,230601.54,16409.71,300684.15,134596.75,178990.26,1033.06,7793.2,8631.16,60971.64,14286.26,189553.32,19715.88,108725.18,13075.84,117084.97
3,2024-05-01,333048.94,22577.44,224269.48,81316.92,162133.97,16040.08,28924.97,5631.38,294550.61,3161.76,32919.06,13453.98,18420.44,54846.28,233592.87
2,2024-09-01,226771.6,10658.75,236071.29,141694.44,44369.72,9412.32,14895.86,9998.96,192731.4,18722.37,179395.67,2650.28,182628.03,67273.76,163012.13
2,2024-10-01,344247.49,17468.29,410111.04,62552.21,252212.2,19374.66,21396.09,6400.76,294886.86,10747.63,289331.1,-6399.44,173823.72,69739.24,97838.0
3,2024-11-01,486740.89,8293.04,85711.83,85871.09,229617.68,16584.3,12079.08,4519.97,194596.82,13571.59,21965.18,-6343.67,252425.41,29017.84,18041.83
3,2024-12-01,368293.8,12079.28,79535.62,123379.34,270448.99,8296.14,7437.58,11618.21,205579.04,7697.3,142868.88,-5707.02,88672.63,79786.17,67078.67
5,2024-11-01,245063.75,23944.75,93433.88,96711.22,53865.6,13058.02,10501.11,2062.23,231482.51,9172.04,137019.94,19353.5,260332.78,7218.29,116567.22
5,2024-07-01,474301.19,19952.82,262682.0,109349.46,174400.87,4690.63,9830.97,10126.66,244087.83,11962.48,30713.4,10222.0,165386.27,64356.88,91847.2
2,2024-10-01,326254.11,15916.12,307499.76,63683.56,204135.23,6516.64,25731.42,8118.25,265346.8,19756.74,148067.67,-5902.04,65671.26,74821.82,75544.6
4,2024-05-01,151348.96,10033.94,324787.52,69415.1,34926.59,4840.0,2413.3,7946.71,229342.39,14344.95,52038.57,-19297.56,114940.19,81687.28,52609.66
2,2024-01-01,299592.4,12594.1,367454.85,90913.62,312621.79,15271.97,27022.01,5466.25,145942.93,18761.91,240199.17,-9442.38,61341.21,4591.54,199760.47
4,2024-06-01,361454.58,8133.87,150889.51,54297.58,262302.39,1156.1,13001.02,4487.75,87348.82,19151.09,262083.18,-11689.58,134095.8,29025.12,135108.08
4,2024-12-01,435301.75,12069.34,179913.87,45156.74,94313.78,8738.19,19271.24,10509.28,128183.99,15837.64,240737.3,-11602.84,137337.32,33007.79,196671.52
5,2024-08-01,474590.71,8012.66,172402.81,131256.29,211769.2,16913.75,24555.81,12257.55,277161.17,1782.13,269884.39,17983.48,226971.31,6224.85,153846.22
1,2024-07-01,226966.45,20906.14,134668.84,122982.52,63729.85,14472.52,14907.67,6100.57,260972.07,6136.14,191241.13,-10290.05,213002.81,39277.13,67637.44
1,2024-02-01,162204.95,6615.18,172758.23,141846.83,286329.16,9013.33,4593.11,2591.01,118257.11,16328.76,246203.0,-13510.17,167941.11,68662.8,245830.43
3,2024-12-01,129531.46,8788.11,320461.06,100386.22,49994.11,13027.82,17167.55,811.69,135629.55,1259.53,149783.21,13266.13,158125.6,69672.73,12363.98
5,2024-05-01,395341.84,18823.33,221564.64,80431.83,295748.81,9204.16,5404.23,8906.38,98859.28,10224.32,231251.72,12796.6,198199.8,60447.01,234807.96
4,2024-11-01,418063.3,23050.33,382164.97,42362.52,272496.84,17036.14,25090.89,4125.38,192280.56,15558.91,275035.49,-2741.52,46482.86,62736.98,202955.11
1,2024-04-01,263749.25,24291.83,289567.52,132056.1,165858.99,11879.43,20140.94,6486.97,117611.64,18687.71,116590.89,5152.45,169050.83,51451.64,268399.77
4,2024-09-01,258370.16,21720.46,159815.67,84751.1,219042.81,13019.74,18580.04,8580.5,243990.3,9379.87,243565.06,19245.98,259897.96,73963.22,76759.96
1,2024-10-01,481694.81,9229.44,261952.8,97336.06,94972.39,19783.8,2010.85,10991.84,150672.73,16755.33,142751.55,17995.82,90629.25,58252.22,35581.35
1,2024-01-01,466672.53,10714.23,312347.52,67622.8,137226.84,15632.04,28882.04,6641.36,77734.89,9674.03,181578.89,-9150.0,11587.61,33223.3,177297.73
1,2024-12-01,193306.36,22415.05,421477.99,92864.75,86320.63,6433.23,5649.29,10686.75,142041.27,3709.01,257175.98,-3984.7,6254.07,65759.12,174453.26
